autoPay,condition_0_conditionDisplayName,condition_0_conditionId,country,discountPriceInfo_0_minimumAdvertisedPriceExposure,discountPriceInfo_0_originalRetailPrice_0_@currencyId,discountPriceInfo_0_originalRetailPrice_0___value__,discountPriceInfo_0_pricingTreatment,discountPriceInfo_0_soldOffEbay,discountPriceInfo_0_soldOnEbay,galleryPlusPictureURL,galleryURL,globalId,isMultiVariationListing,itemId,listingInfo_0_bestOfferEnabled,listingInfo_0_buyItNowAvailable,listingInfo_0_endTime,listingInfo_0_gift,listingInfo_0_listingType,listingInfo_0_startTime,listingInfo_0_watchCount,location,postalCode,primaryCategory_0_categoryId,primaryCategory_0_categoryName,productId_0_@type,productId_0___value__,returnsAccepted,sellingStatus_0_convertedCurrentPrice_0_@currencyId,sellingStatus_0_convertedCurrentPrice_0___value__,sellingStatus_0_currentPrice_0_@currencyId,sellingStatus_0_currentPrice_0___value__,sellingStatus_0_sellingState,sellingStatus_0_timeLeft,shippingInfo_0_expeditedShipping,shippingInfo_0_handlingTime,shippingInfo_0_oneDayShippingAvailable,shippingInfo_0_shipToLocations,shippingInfo_0_shippingServiceCost_0_@currencyId,shippingInfo_0_shippingServiceCost_0___value__,shippingInfo_0_shippingType,subtitle,title,topRatedListing,viewItemURL
['true'],['New'],['1000'],['US'],['PreCheckout'],USD,399,['MAP'],,,,['https://i.ebayimg.com/thumbs/images/g/kKEAAOSwQMVm4Jfo/s-l140.jpg'],['EBAY-US'],['false'],['196625043235'],['false'],['false'],['2025-01-10T19:58:33.000Z'],['false'],['FixedPrice'],['2024-09-10T18:58:33.000Z'],['145'],['USA'],,['177'],['PC Laptops & Netbooks'],,,['true'],USD,179,USD,179,['Active'],['P26DT12H13M50S'],['true'],['2'],['true'],['Worldwide'],USD,0,['Free'],,"['HP - 15.6"" Chromebook Laptop - Intel Processor N200 - 8GB Memory - 64GB eMMC ...']",['false'],['https://www.ebay.com/itm/HP-15-6-Chromebook-Laptop-Intel-Processor-N200-8GB-Memory-64GB-eMMC-/196625043235']
['true'],['Excellent - Refurbished'],['2010'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/P7EAAOSw0idnWjLp/s-l140.jpg'],['EBAY-US'],['false'],['256686831403'],['false'],['false'],['2024-12-23T14:29:42.000Z'],['false'],['FixedPrice'],['2024-10-23T13:29:42.000Z'],['633'],"['Jacksonville,TX,USA']",['757**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,238.41,USD,238.41,['Active'],['P8DT6H44M59S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],,['HP EliteBook X360 1040 G6 Laptop 14” Touch Core i5 16GB RAM 256GB SSD Windows 11'],['false'],['https://www.ebay.com/itm/HP-EliteBook-X360-1040-G6-Laptop-14-Touch-Core-i5-16GB-RAM-256GB-SSD-Windows-11-/256686831403']
['true'],['New'],['1000'],['US'],['PreCheckout'],USD,629.99,['MAP'],,,,['https://i.ebayimg.com/thumbs/images/g/nGQAAOSwrQlmvPQ4/s-l140.jpg'],['EBAY-US'],['false'],['204750156111'],['false'],['false'],['2024-12-18T21:50:27.000Z'],['false'],['FixedPrice'],['2024-04-18T20:50:27.000Z'],['403'],['USA'],,['177'],['PC Laptops & Netbooks'],,,['true'],USD,429.99,USD,429.99,['Active'],['P3DT14H5M44S'],['true'],['2'],['true'],['Worldwide'],USD,0,['Free'],,"['Dell - Inspiron 15 15.6"" Touch Screen Laptop - Intel Core i5 with 8GB Memory ...']",['false'],['https://www.ebay.com/itm/Dell-Inspiron-15-15-6-Touch-Screen-Laptop-Intel-Core-i5-8GB-Memory-/204750156111']
['true'],['New'],['1000'],['US'],['PreCheckout'],USD,1099.99,['MAP'],,,,['https://i.ebayimg.com/thumbs/images/g/AnEAAOSwPMNnBtBo/s-l140.jpg'],['EBAY-US'],['false'],['196305938729'],['false'],['false'],['2024-12-21T19:50:12.000Z'],['false'],['FixedPrice'],['2024-03-21T18:50:12.000Z'],['233'],['USA'],,['177'],['PC Laptops & Netbooks'],,,['true'],USD,749.99,USD,749.99,['Active'],['P6DT12H5M29S'],['true'],['2'],['true'],['Worldwide'],USD,0,['Free'],,"['MSI - Cyborg 14"" 144Hz Gaming Laptop (FHD+) - Intel Core i7-13620H with 16GB ...']",['false'],['https://www.ebay.com/itm/MSI-Cyborg-14-144Hz-Gaming-Laptop-FHD-Intel-Core-i7-13620H-16GB-/196305938729']
['false'],['New'],['1000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/OuIAAOSwUKhl7lB5/s-l140.jpg'],['EBAY-US'],['false'],['335503510629'],['true'],['false'],['2024-12-26T11:43:51.000Z'],['false'],['FixedPrice'],['2024-07-27T10:44:08.000Z'],['929'],"['Hebron,KY,USA']",['410**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,134.39,USD,134.39,['Active'],['P11DT3H59M8S'],['false'],['0'],['false'],['Worldwide'],USD,0,['Free'],,"[""CHUWI 13.3'' Laptop Computer PC Windows 11 Home PC 2.7GHz 8GB 256GB HD WIFI""]",['false'],['https://www.ebay.com/itm/CHUWI-13-3-Laptop-Computer-PC-Windows-11-Home-PC-2-7GHz-8GB-256GB-HD-WIFI-/335503510629']
['true'],['Excellent - Refurbished'],['2010'],['US'],,USD,299.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/qFwAAOSwItxnPjjz/s-l140.jpg'],['EBAY-US'],['false'],['303417557813'],['false'],['false'],['2024-12-25T12:09:10.000Z'],['false'],['FixedPrice'],['2019-12-25T12:09:10.000Z'],['533'],"['Rowland Heights,CA,USA']",['917**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,149.99,USD,149.99,['Active'],['P10DT4H24M27S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],"['Shop With Confidence, Buy From Newegg']","['HP 840 G3 14"" Laptop Intel i5-6300U 2.40GHz 16GB Ram 256GB SSD Intel HD 520 W10P']",['true'],['https://www.ebay.com/itm/HP-840-G3-14-Laptop-Intel-i5-6300U-2-40GHz-16GB-Ram-256GB-SSD-Intel-HD-520-W10P-/303417557813']
['true'],['New'],['1000'],['US'],['PreCheckout'],USD,349,['MAP'],,,,['https://i.ebayimg.com/thumbs/images/g/LQMAAOSwfcVnLpmj/s-l140.jpg'],['EBAY-US'],['false'],['204866703222'],['false'],['false'],['2025-01-02T22:25:38.000Z'],['false'],['FixedPrice'],['2024-07-02T21:25:38.000Z'],['78'],['USA'],,['177'],['PC Laptops & Netbooks'],,,['true'],USD,129,USD,129,['Active'],['P18DT14H40M55S'],['true'],['2'],['true'],['Worldwide'],USD,0,['Free'],,"['Acer - Chromebook 315 - 15.6"" HD Laptop - Intel Pentium N6000 - 4GB LPDDR4X -...']",['false'],['https://www.ebay.com/itm/Acer-Chromebook-315-15-6-HD-Laptop-Intel-Pentium-N6000-4GB-LPDDR4X-/204866703222']
['true'],['Certified - Refurbished'],['2000'],['US'],,USD,399.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/Et4AAOSwNFVmBE~r/s-l140.jpg'],['EBAY-US'],['false'],['305477529816'],['false'],['false'],['2024-12-27T18:11:53.000Z'],['false'],['FixedPrice'],['2024-03-27T17:11:53.000Z'],['910'],"['Westwood,NJ,USA']",['076**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,225.99,USD,225.99,['Active'],['P12DT10H27M10S'],['true'],['1'],['false'],['Worldwide'],USD,0,['Free'],,"['ASUS VivoBook17.3” FHD Laptop, Intel Core i3-1115G4,8GB/256GB,Transparent silver']",['false'],['https://www.ebay.com/itm/ASUS-VivoBook17-3-FHD-Laptop-Intel-Core-i3-1115G4-8GB-256GB-Transparent-silver-/305477529816']
['true'],['Certified - Refurbished'],['2000'],['US'],,USD,599.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/Mx8AAOSwHbZmetpt/s-l140.jpg'],['EBAY-US'],['false'],['256553867657'],['false'],['false'],['2024-12-25T15:53:19.000Z'],['false'],['FixedPrice'],['2024-06-25T14:53:19.000Z'],['578'],"['McAllen,TX,USA']",['785**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,309.39,USD,309.39,['Active'],['P10DT8H8M36S'],['false'],['3'],['false'],['Worldwide'],USD,0,['Free'],['Official Acer Recertified Store (Certified Refurbished)'],"['Acer Aspire 3 15.6"" Laptop 512GB AMD Ryzen 7 5700U 1.8GHz Certified Refurbished']",['false'],['https://www.ebay.com/itm/Acer-Aspire-3-15-6-Laptop-512GB-AMD-Ryzen-7-5700U-1-8GHz-Certified-Refurbished-/256553867657']
['true'],['Certified - Refurbished'],['2000'],['US'],,USD,949.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/qB4AAOSw9H9nIR-5/s-l140.jpg'],['EBAY-US'],['false'],['375180679177'],['false'],['false'],['2025-01-10T23:43:32.000Z'],['false'],['FixedPrice'],['2024-01-10T23:43:32.000Z'],['1573'],"['Placentia,CA,USA']",['928**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,375,USD,375,['Active'],['P26DT15H58M49S'],['false'],['1'],['true'],['Worldwide'],USD,0,['Free'],,"['2023 ASUS Zenbook UM3402YA 14"" 2.8K OLED Touch Laptop Ryzen5 7530U 8GB 256GB W11']",['true'],['https://www.ebay.com/itm/2023-ASUS-Zenbook-UM3402YA-14-2-8K-OLED-Touch-Laptop-Ryzen5-7530U-8GB-256GB-W11-/375180679177']
['false'],['Certified - Refurbished'],['2000'],['US'],,USD,199,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/ghMAAOSwbqtnIQDA/s-l140.jpg'],['EBAY-US'],['false'],['267047263565'],['false'],['false'],['2024-12-31T00:15:35.000Z'],['false'],['FixedPrice'],['2024-10-30T23:15:35.000Z'],['148'],"['McAllen,TX,USA']",['785**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,90.99,USD,90.99,['Active'],['P15DT16H30M52S'],['false'],['3'],['false'],['Worldwide'],USD,0,['Free'],,"['Acer Chromebook3 Laptop 15.6"" 4GB 64GB Intel N4500 1.10GHz Certified Refurbished']",['false'],['https://www.ebay.com/itm/Acer-Chromebook3-Laptop-15-6-4GB-64GB-Intel-N4500-1-10GHz-Certified-Refurbished-/267047263565']
['true'],['Good - Refurbished'],['2030'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/HFIAAOSwr7tnIRCd/s-l140.jpg'],['EBAY-US'],['false'],['226423362759'],['false'],['false'],['2024-12-29T17:41:07.000Z'],['false'],['FixedPrice'],['2024-10-29T16:41:07.000Z'],['29'],['USA'],,['177'],['PC Laptops & Netbooks'],,,['true'],USD,139,USD,139,['Active'],['P14DT9H56M24S'],['false'],['0'],['false'],['Worldwide'],USD,0,['Free'],,"['Microsoft Surface Book 2 i5 8GB RAM 256GB SSD 13.5""  3000x2000 W10-READ']",['true'],['https://www.ebay.com/itm/Microsoft-Surface-Book-2-i5-8GB-RAM-256GB-SSD-13-5-3000x2000-W10-READ-/226423362759']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/D~QAAOSwkUJnQyNy/s-l140.jpg'],['EBAY-US'],['false'],['395934250794'],['true'],['false'],['2024-12-24T13:00:41.000Z'],['false'],['FixedPrice'],['2024-11-24T19:00:47.000Z'],['16'],"['Lawrence,MI,USA']",['490**'],['177'],['PC Laptops & Netbooks'],,,['false'],USD,109,USD,109,['Active'],['P9DT5H15M58S'],['false'],['3'],['false'],['Worldwide'],USD,0,['Free'],,['windows 11 laptop with MS office '],['false'],['https://www.ebay.com/itm/windows-11-laptop-MS-office-/395934250794']
['false'],['Excellent - Refurbished'],['2010'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/rIwAAOSwkxVkTFbY/s-l140.jpg'],['EBAY-US'],['false'],['226052371811'],['true'],['false'],['2024-12-18T17:18:13.000Z'],['false'],['FixedPrice'],['2024-03-18T16:18:13.000Z'],['621'],"['Irvine,CA,USA']",['926**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,244.99,USD,244.99,['Active'],['P3DT9H33M30S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],,"['Lenovo ThinkPad T480 14"" FHD i5 8350u 16GB 512gb NVME WIFI CAM WIN 11 PRO laptop']",['false'],['https://www.ebay.com/itm/Lenovo-ThinkPad-T480-14-FHD-i5-8350u-16GB-512gb-NVME-WIFI-CAM-WIN-11-PRO-laptop-/226052371811']
['true'],['Open box'],['1500'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/i74AAOSwFJtnQiPA/s-l140.jpg'],['EBAY-US'],['false'],['326349465754'],['false'],['false'],['2024-12-23T18:52:21.000Z'],['false'],['FixedPrice'],['2024-11-23T18:52:21.000Z'],['34'],"['Lewis Center,OH,USA']",['430**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,99,USD,99,['Active'],['P8DT11H7M38S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],,['Lenovo 100W Gen 3 Laptop – Open BOX – Model 82HY – WIN 11'],['false'],['https://www.ebay.com/itm/Lenovo-100W-Gen-3-Laptop-Open-BOX-Model-82HY-WIN-11-/326349465754']
['true'],['Very Good - Refurbished'],['2020'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/wR4AAOSwrWJnSofS/s-l140.jpg'],['EBAY-US'],['false'],['254663528360'],['false'],['false'],['2024-12-24T05:45:02.000Z'],['false'],['FixedPrice'],['2020-07-24T04:45:02.000Z'],['851'],"['Jacksonville,TX,USA']",['757**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,92.56,USD,92.56,['Active'],['P8DT22H0M19S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],,"['Lenovo Laptop PC Computer 11.6"" Windows 10 Intel 4GB RAM 64GB SSD WiFi']",['false'],['https://www.ebay.com/itm/Lenovo-Laptop-PC-Computer-11-6-Windows-10-Intel-4GB-RAM-64GB-SSD-WiFi-/254663528360']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/rWAAAOSwMKpnN5fN/s-l140.jpg'],['EBAY-US'],['false'],['226450921320'],['false'],['false'],['2024-12-15T19:07:31.000Z'],['false'],['FixedPrice'],['2024-11-15T19:07:31.000Z'],['181'],"['Carrollton,TX,USA']",['750**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,599.88,USD,599.88,['Active'],['P0DT11H22M48S'],['false'],['3'],['false'],['Worldwide'],USD,0,['Free'],['Microsoft Office 2021 - One Year Warranty - HDMI - HD'],['HP ProBook Laptop PC 14 Core i5 16GB RAM 512GB Windows 11 Pro TOUCHSCREEN OFFICE'],['false'],['https://www.ebay.com/itm/HP-ProBook-Laptop-PC-14-Core-i5-16GB-RAM-512GB-Windows-11-Pro-TOUCHSCREEN-OFFICE-/226450921320']
['true'],['Used'],['3000'],['US'],,USD,599.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/ErIAAOSwK3tmfC4U/s-l140.jpg'],['EBAY-US'],['false'],['266877204198'],['false'],['false'],['2024-12-26T15:59:46.000Z'],['false'],['FixedPrice'],['2024-06-26T14:59:46.000Z'],['101'],"['McAllen,TX,USA']",['785**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,261.43,USD,261.43,['Active'],['P11DT8H15M3S'],['false'],['3'],['false'],['Worldwide'],USD,0,['Free'],['The Official Acer Recertified Store'],"['Acer Aspire 3 - 15.6"" Laptop AMD Ryzen 7 5700U 1.80GHz 16GB RAM 512GB SSD W11H']",['false'],['https://www.ebay.com/itm/Acer-Aspire-3-15-6-Laptop-AMD-Ryzen-7-5700U-1-80GHz-16GB-RAM-512GB-SSD-W11H-/266877204198']
['true'],['New'],['1000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/pTAAAOSwu1ZnPbg6/s-l140.jpg'],['EBAY-US'],['false'],['235042431794'],['true'],['false'],['2025-01-08T12:50:52.000Z'],['false'],['FixedPrice'],['2023-06-09T11:51:03.000Z'],['388'],"['Hebron,KY,USA']",['410**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,209,USD,209,['Active'],['P24DT5H6M9S'],['false'],['3'],['true'],['Worldwide'],USD,0,['Free'],,"['SGIN 15.6"" FHD Laptop Intel Celeron Quad-Core with 12GB Memory 1024GB eMMC 1080P']",['false'],['https://www.ebay.com/itm/SGIN-15-6-FHD-Laptop-Intel-Celeron-Quad-Core-12GB-Memory-1024GB-eMMC-1080P-/235042431794']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/62cAAOSwlKNmpACu/s-l140.jpg'],['EBAY-US'],['false'],['305694525982'],['true'],['false'],['2024-12-26T21:20:34.000Z'],['false'],['FixedPrice'],['2024-07-26T20:20:34.000Z'],['319'],"['Chicago,IL,USA']",['606**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,149,USD,149,['Active'],['P11DT13H35M51S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],,['Dell Latitude 2-in-1 5289 Core i5-7200U 8GB RAM 256GB SSD Windows 11 Touchscreen'],['false'],['https://www.ebay.com/itm/Dell-Latitude-2-in-1-5289-Core-i5-7200U-8GB-RAM-256GB-SSD-Windows-11-Touchscreen-/305694525982']
['true'],['New'],['1000'],['US'],,USD,599.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/7mYAAOSwBjxnM~G0/s-l140.jpg'],['EBAY-US'],['false'],['295907273733'],['false'],['false'],['2024-12-29T22:40:06.000Z'],['false'],['FixedPrice'],['2023-08-29T21:40:06.000Z'],['1073'],"['Atlanta,GA,USA']",['303**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,349.99,USD,349.99,['Active'],['P14DT14H55M23S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],['Promotional Offer Available until 12/8/2024'],"['HP 17.3"" FHD Notebook AMD Ryzen 5 7430U 8GB RAM 256GB SSD Natural Silver']",['false'],['https://www.ebay.com/itm/HP-17-3-FHD-Notebook-AMD-Ryzen-5-7430U-8GB-RAM-256GB-SSD-Natural-Silver-/295907273733']
['true'],['Certified - Refurbished'],['2000'],['US'],,USD,499.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/-oYAAOSw8l9metqt/s-l140.jpg'],['EBAY-US'],['false'],['266875723246'],['false'],['false'],['2024-12-25T15:53:30.000Z'],['false'],['FixedPrice'],['2024-06-25T14:53:30.000Z'],['505'],"['McAllen,TX,USA']",['785**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,327.59,USD,327.59,['Active'],['P10DT8H8M47S'],['false'],['3'],['false'],['Worldwide'],USD,0,['Free'],['Official Acer Recertified Store (Certified Refurbished)'],"['Acer Aspire 3 - 15.6"" Touchscreen Laptop AMD Ryzen 5 7520U 2.80GHz 16GB 1TB W11H']",['false'],['https://www.ebay.com/itm/Acer-Aspire-3-15-6-Touchscreen-Laptop-AMD-Ryzen-5-7520U-2-80GHz-16GB-1TB-W11H-/266875723246']
['false'],['Very Good - Refurbished'],['2020'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/fsIAAOSwjqxnUtyD/s-l140.jpg'],['EBAY-US'],['true'],['115807820309'],['false'],['false'],['2024-12-18T08:41:28.000Z'],['false'],['FixedPrice'],['2023-05-18T07:41:28.000Z'],['1066'],"['Las Vegas,NV,USA']",['891**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,79.99,USD,79.99,['Active'],['P3DT0H56M45S'],['true'],['1'],['false'],['Worldwide'],USD,0,['Free'],['🛒  2024 Cyber Monday Sale !! 🎁  1 Year Warranty  ✅'],"['Lenovo chromebook 11.6"" Intel 1.60 GHz 4 GB RAM 16 GB eMMC Bluetooth Webcam SD']",['true'],['https://www.ebay.com/itm/Lenovo-chromebook-11-6-Intel-1-60-GHz-4-GB-RAM-16-GB-eMMC-Bluetooth-Webcam-SD-/115807820309?var=0']
['true'],['Excellent - Refurbished'],['2010'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/RJQAAOSwMN5nTEO7/s-l140.jpg'],['EBAY-US'],['false'],['267047950820'],['false'],['false'],['2024-12-31T16:10:18.000Z'],['false'],['FixedPrice'],['2024-10-31T15:10:18.000Z'],['280'],"['Jacksonville,TX,USA']",['757**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,449.54,USD,449.54,['Active'],['P16DT8H25M35S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],,['Lenovo ThinkPad T14 Laptop 14” FHD Core i5-1135G7 32GB RAM 1TB SSD Windows 11'],['false'],['https://www.ebay.com/itm/Lenovo-ThinkPad-T14-Laptop-14-FHD-Core-i5-1135G7-32GB-RAM-1TB-SSD-Windows-11-/267047950820']
['true'],['Good - Refurbished'],['2030'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/fg0AAOSwsQBkynRM/s-l140.jpg'],['EBAY-US'],['false'],['156308554686'],['true'],['false'],['2024-12-17T16:46:49.000Z'],['false'],['FixedPrice'],['2024-07-17T15:46:49.000Z'],['187'],"['Charlotte,NC,USA']",['282**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,149.99,USD,149.99,['Active'],['P2DT9H2M6S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],,"['Microsoft Surface Pro 5 1807 12.3"" i5-7300U 2.60GHz 8GB RAM 256GB SSD LTE W10P G']",['true'],['https://www.ebay.com/itm/Microsoft-Surface-Pro-5-1807-12-3-i5-7300U-2-60GHz-8GB-RAM-256GB-SSD-LTE-W10P-G-/156308554686']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/KMMAAOSwJlFmyVxM/s-l140.jpg'],['EBAY-US'],['false'],['235711075450'],['true'],['false'],['2024-12-24T05:12:00.000Z'],['false'],['FixedPrice'],['2024-08-24T04:12:00.000Z'],['1280'],"['Greenville,TX,USA']",['754**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,166,USD,166,['Active'],['P8DT21H27M17S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],,"['Windows 11 PRO Laptop Notebook PC Computer, 8GB Ram, Webcam, Wifi, and HDMI']",['false'],['https://www.ebay.com/itm/Windows-11-PRO-Laptop-Notebook-PC-Computer-8GB-Ram-Webcam-Wifi-and-HDMI-/235711075450']
['false'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/kG4AAOSwoW1nS1PL/s-l140.jpg'],['EBAY-US'],['false'],['296874479039'],['false'],['false'],['2025-01-11T15:42:49.000Z'],['false'],['FixedPrice'],['2024-12-11T15:42:49.000Z'],['21'],"['Chesterton,IN,USA']",['463**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,89.95,USD,89.95,['Active'],['P27DT7H58M6S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],,"['Acer Chromebook CB715-1W 15.6” (128GB SSD, Intel Core i3-8130U, 2.2GHz, 8GB RAM)']",['true'],['https://www.ebay.com/itm/Acer-Chromebook-CB715-1W-15-6-128GB-SSD-Intel-Core-i3-8130U-2-2GHz-8GB-RAM-/296874479039']
['true'],['Certified - Refurbished'],['2000'],['US'],,USD,399.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/tpsAAOSwYrZlgcKv/s-l140.jpg'],['EBAY-US'],['false'],['256347779000'],['false'],['false'],['2024-12-19T16:17:22.000Z'],['false'],['FixedPrice'],['2023-12-19T16:17:22.000Z'],['137'],"['McAllen,TX,USA']",['785**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,229.31,USD,229.31,['Active'],['P4DT8H32M39S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],['Official Acer Recertified Store (Certified Refurbished)'],"['Acer Aspire 3 - 15.6"" Laptop Intel Core i3-1215U 3.30GHz 8GB RAM 256GB SSD W11H']",['true'],['https://www.ebay.com/itm/Acer-Aspire-3-15-6-Laptop-Intel-Core-i3-1215U-3-30GHz-8GB-RAM-256GB-SSD-W11H-/256347779000']
['true'],['New'],['1000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/24QAAOSwHutnVsc4/s-l140.jpg'],['EBAY-US'],['false'],['235665982088'],['true'],['false'],['2024-12-24T10:53:38.000Z'],['false'],['FixedPrice'],['2024-07-24T09:53:38.000Z'],['100'],"['Hebron,KY,USA']",['410**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,225,USD,225,['Active'],['P9DT3H8M55S'],['true'],['3'],['false'],['Worldwide'],USD,0,['Free'],,"['SGIN 17.3"" Laptop 8GB RAM 256GB SSD Celeron Quad-Core Up to 2.6GHz HD 1080P']",['false'],['https://www.ebay.com/itm/SGIN-17-3-Laptop-8GB-RAM-256GB-SSD-Celeron-Quad-Core-Up-2-6GHz-HD-1080P-/235665982088']
['true'],['Open box'],['1500'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/69MAAOSwD0pmiZ8d/s-l140.jpg'],['EBAY-US'],['false'],['196487289019'],['false'],['false'],['2025-01-06T20:49:02.000Z'],['false'],['FixedPrice'],['2024-07-06T19:49:02.000Z'],['61'],"['Portland,OR,USA']",['972**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,319,USD,319,['Active'],['P22DT13H4M19S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],,['Dell Inspiron 15.6 Touchscreen Laptop Ryzen 7 7730U 16GB 512GB SSD i3535-A813BLK'],['false'],['https://www.ebay.com/itm/Dell-Inspiron-15-6-Touchscreen-Laptop-Ryzen-7-7730U-16GB-512GB-SSD-i3535-A813BLK-/196487289019']
['true'],['Excellent - Refurbished'],['2010'],['US'],,USD,3549,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/1RgAAOSwASll6dsi/s-l140.jpg'],['EBAY-US'],['false'],['404845578320'],['false'],['false'],['2025-01-07T15:18:54.000Z'],['false'],['FixedPrice'],['2024-03-07T15:18:54.000Z'],['343'],"['Plainfield,IN,USA']",['461**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,310,USD,310,['Active'],['P23DT7H34M11S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],"['Free Shipping, Free 60 Day Returns, Accessories Inc.']","['HP Elitebook X360 1040 G6, 14"", i7-8665U, 16GB RAM, 512GB SSD, Touch, (Renewed)']",['false'],['https://www.ebay.com/itm/HP-Elitebook-X360-1040-G6-14-i7-8665U-16GB-RAM-512GB-SSD-Touch-Renewed-/404845578320']
['true'],['New'],['1000'],['US'],,USD,1299.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/0SAAAOSwShBmtjh~/s-l140.jpg'],['EBAY-US'],['false'],['296590837670'],['false'],['false'],['2024-12-25T15:10:05.000Z'],['false'],['FixedPrice'],['2024-07-25T14:10:05.000Z'],['523'],"['Atlanta,GA,USA']",['303**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,859.99,USD,859.99,['Active'],['P10DT7H25M22S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],['Brand New - Full Warranty'],['HP Victus 15.6 144Hz Gaming Laptop Intel i7-13620H 16GB RAM 512GB SSD RTX 4060'],['false'],['https://www.ebay.com/itm/HP-Victus-15-6-144Hz-Gaming-Laptop-Intel-i7-13620H-16GB-RAM-512GB-SSD-RTX-4060-/296590837670']
